id,dttm,topic,text
126343214805426160,2011-10-18T17:05:44Z,apple,Would it kill @apple to put a braille type bump on their earbuds so we know which bud is R and L in the dark.
1.2633459743169741e+17,2011-10-18T16:31:29Z,apple,@APPLE Wow @MOTOROLA Just crushed your dreams....
126331480233353200,2011-10-18T16:19:06Z,apple,"RT @phxguy88: Oh, just fuck you, @apple. Already?? ---&gt;  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR"
126331327271284720,2011-10-18T16:18:30Z,apple,"Oh, just fuck you, @apple. Already?? ---&gt;  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR"
126327808803880960,2011-10-18T16:04:31Z,apple,"@apple, 
No, I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now"
126325125749542910,2011-10-18T15:53:51Z,apple,WTF?!?! @apple the new iOS 5 doesn't allow you NOT to get push notifications from newstand? and SIRI just keeps yapping FUCK!
126324573384871920,2011-10-18T15:51:39Z,apple,"@Apple, on the #iPad with #iOS5, why has the Messages Icon been included when it can't be used?"
1.2632438974147379e+17,2011-10-18T15:50:56Z,apple,@Steelo254 yea! I pre-order through @apple and they sorry too just like #AT&T
126324077513293820,2011-10-18T15:49:41Z,apple,Interesting... @apple now requires you to have a reservation ?         #apple #iphone #4S    :  http://t.co/zZK4fTii
1.2632116946810061e+17,2011-10-18T15:38:08Z,apple,@apple why is my iPhone battery so crappy #fail
126320033369563120,2011-10-18T15:33:37Z,apple,My @Apple @macbook keyboard will not type :(
126310645443461120,2011-10-18T14:56:19Z,apple,"Why doesn't @apple iCloud sync Stickies? They've always been around, just nothing every progressed w/ them!! Why apple why?  @gruber"
126309616391950320,2011-10-18T14:52:13Z,apple,"@apple, your new ""Save a Version"" function in Pages is absolutely the most awful, interrupting, counter-intuitive piece of crap in the world"
1.2630707198454579e+17,2011-10-18T14:42:07Z,apple,I hate my @apple computer.  Thats 3500 dollars down the drain.
126302386644975600,2011-10-18T14:23:30Z,apple,@apple my iPhone is charging very slowly!!!!!
126299379832336380,2011-10-18T14:11:33Z,apple,"@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem, or give me the ipad2"
126297326565330940,2011-10-18T14:03:23Z,apple,"@apple Wish I could pick month, day, and YEAR when setting a new calendar item on my iPhone. Why hasn't the new iOS fixed this yet?!"
126292335540699120,2011-10-18T13:43:33Z,apple,"@Apple iTunes is the worst program ever. For such a great phone, you make some awful software."
126286814578348030,2011-10-18T13:21:37Z,apple,One would think the voice recognition on the @apple tech support line would work a little better.
126283602571964400,2011-10-18T13:08:51Z,apple,"@apple $319 to repair my iPad 2, Apple you've lost me and my $700 a year, Android here I come!"
126281019476291580,2011-10-18T12:58:35Z,apple,"@azee1v1 @apple @umber Proper consolidation, proper syncing, stop losing my PURCHASED items, checkboxes that do what you think they will do."
126280555980529660,2011-10-18T12:56:45Z,apple,@AsimRang @apple @umber the desktop app is wack though
126279811151831040,2011-10-18T12:53:47Z,apple,I made a reservation and yet I still have to wait in line. Humpt! Oh @apple (@ Apple Store w/ 2 others) http://t.co/JZmVBdNm
1.2625821441209139e+17,2011-10-18T11:27:58Z,apple,Frustrated that I bought a new macbook pro from @apple only to find it doesnt ship with media! #expensivepaperweight
126257645282799600,2011-10-18T11:25:43Z,apple,Dear @apple. I had to turn off all those awesome featured you just enabled. Data plan can't handle it. 200 mb of data just because #
126251052667375600,2011-10-18T10:59:31Z,apple,#DontBeMadAtMeBecause #Android is by far better than @Apple
1.2624755733994701e+17,2011-10-18T10:45:37Z,apple,@apple is there a problem with iOS 5 that is preventing audio apps and audio functions from operating properly? I keep losing sound.
126243680129523710,2011-10-18T10:30:14Z,apple,@apple #apple One thing I hater about this #mouse the #buttery finish so fast am not #happy now #macworld @macworld http://t.co/5Uh4a4Vt
126240605419487230,2011-10-18T10:18:00Z,apple,Hey @Apple: stop sending your automatically-depreciate-all-iPhones-older-than-the-4s signal. My #iPhone4 is dying rapidly processor-wise.
126238223537152e3,2011-10-18T10:08:32Z,apple,Only thing bad about the new @canon camera is that it has two compact flash cards... not one of SD. SD goes in my @apple computer. Damn you!
126221894126022640,2011-10-18T09:03:39Z,apple,Wtf @apple 64 pages for the new terms & conditions when u update ur apps from the iTunes store. Do u really think we'll read em? Really???
126189036644728830,2011-10-18T06:53:05Z,apple,fuck u @apple
12618894697472e4,2011-10-18T06:52:44Z,apple,oh and prolly ganna be late to work bc @apple has screwed me and my phone has my only alarm on it
126188717902802940,2011-10-18T06:51:49Z,apple,why the fuck dose my phone decide its just ganna freeze every time i try to update it so fucking sick of @apple
126188686453907440,2011-10-18T06:51:41Z,apple,. if u need me just text me o wait u i wont get it cuz @apple fucks me every time #fuckingpissed
126182880123695100,2011-10-18T06:28:37Z,apple,"iMessage doesn't show the time a message was sent, annoying @apple"
126167083334643710,2011-10-18T05:25:51Z,apple,Like @apple da fuck is this shit?  http://t.co/nb4DHlSg
126163315499081730,2011-10-18T05:10:53Z,apple,RT @CircusTK: I'm wit chu!! “@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my t ...
126163250172801020,2011-10-18T05:10:37Z,apple,Damn it @Apple!! Whatchu done to my phone??
126158846375903230,2011-10-18T04:53:07Z,apple,"Samsung seeks iPhone 4S ban in Japan and Australia
Patent war intensifies with injunction sought against @Apple http://t.co/QmwjTvnk"
126155291288023040,2011-10-18T04:38:59Z,apple,"@apple, why is it every time there is iOS software update my iPad goes dead and I need to totally restore? #fail"
126153311521996800,2011-10-18T04:31:07Z,apple,@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??
126148955217203200,2011-10-18T04:13:49Z,apple,RT @RedDeerSteph: @Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownru ...
126148565302128640,2011-10-18T04:12:16Z,apple,@Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownrunningprograms #nohelp
126143926523539440,2011-10-18T03:53:50Z,apple,@albertmal88 remember @apple is evil. #icloud entering the #dropbox market
126141077131497470,2011-10-18T03:42:31Z,apple,9% now on my second full charge of the day. Pissed @Apple
126132919117938690,2011-10-18T03:10:06Z,apple,RT @ShayDiddy: @CircusTK @ups @apple both of them are bs!!! How do u tell me go between a certain time ONLY and the muh fuh is closed!
126131535211536380,2011-10-18T03:04:36Z,apple,I'm wit chu!! “@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my time!”
126129938247061500,2011-10-18T02:58:15Z,apple,"ugh! @apple, you’re reservation page for the iPhone is NOT working."
126129582326816770,2011-10-18T02:56:50Z,apple,iTunes is @apple's worst product. Worse than the #Newton or the hockey puck mouse. It's utterly painful to use.
126128599030956030,2011-10-18T02:52:56Z,apple,"Deár iCloud I HATE U , AND I HOPE YOU DIE , YOU ARE THE WORST FUCKING INVENTION IN THE WORLD , FUCK YOUUUUUUUUUUUU #iCloud @apple @stevejobs"
126127465155403760,2011-10-18T02:48:25Z,apple,i update to ios 5 and lose everything on my phone and it wont let me sign into my itunes account... thanks @Apple
126126605344047100,2011-10-18T02:45:00Z,apple,Suddenly lost all address book on @3GS iPhone. And someone was using my @Apple ID. It all fucked up.
1.2612117592657101e+17,2011-10-18T02:23:26Z,apple,oh.. my iphone is overcapacity huh?! -____-  @Apple won't let me be great!!!
126118222746497020,2011-10-18T02:11:42Z,apple,Issues with updating iTunes on my windows pc - they really are not compatible.... Sent more time talking to @Apple care than using it!!
126106964420857840,2011-10-18T01:26:57Z,apple,@apple u guys are gay
126099775417364480,2011-10-18T00:58:23Z,apple,"Restored my iPhone. STILL NO TEXTS. DEAR @APPLE Y NO LOVE, Y RESTRICTIONS ON MY SMS?  Y NO TEXTS.... #iOS5 #iOS5atemydingo"
126096173198082050,2011-10-18T00:44:05Z,apple,none of my apps work after the new ios from @apple. what do i do?!?
126094194312876030,2011-10-18T00:36:13Z,apple,"Seemingly endless loop of calls to @apple, @ups, @verizonwireless to investigate my missing #iphone4s. #crankywithnophone"
126089287660863490,2011-10-18T00:16:43Z,apple,@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!
126088404084588540,2011-10-18T00:13:12Z,apple,@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed.
126085893353250800,2011-10-18T00:03:14Z,apple,"@chascouponmom @apple I get they are busy w/ the new phone, but I just wanted to buy a stylus. they made me wait forever outside & never"
1.2608406829833421e+17,2011-10-17T23:55:59Z,apple,"@apple @iphone Please deliver my daughter's i4s, she is driving me nuts #iphone"
126082198720888830,2011-10-17T23:48:33Z,apple,"I'm givin' this stupid @apple reserve system 2days… If I cant get reservation, I'll never buy any Apple products… (yup I hate contracts)"
126082123743502320,2011-10-17T23:48:15Z,apple,"@sprint @bestbuy still no word on my iPhone4s preorder.  Best Buy blames Sprint, Sprint blames @apple, I just want an honest answer.  #help"
126079672386723840,2011-10-17T23:38:31Z,apple,"Hey @apple, the SMS full message is complete shit. Yes, I'm annoyed."
126075115686465520,2011-10-17T23:20:24Z,apple,Have never had such poor customer service at @Apple before! What happened? (@ Apple Store w/ 2 others) http://t.co/GKlXMUi6
126073520504569840,2011-10-17T23:14:04Z,apple,"@Apple your service experience is really fucking slipping (except for cute, eyelash batting girlies). (@ Apple Store) http://t.co/dOHDEnMg"
126072901144281090,2011-10-17T23:11:36Z,apple,Had ma Ipas not 24 hours an I jailbroke it...now its SHAGGED itunes won't letme restore it @apple SYM!!!!
1.2606961418148659e+17,2011-10-17T22:58:32Z,apple,@hailfire101 @Irvysan They are... then @apple happened and snatched Siri so they could be douchebags and say 'it's ours!'
126068917012668400,2011-10-17T22:55:46Z,apple,What was @apple thinking making #Siri totally dependent on a network connection? Siri + @ATT = utter frustration.
126063215842037760,2011-10-17T22:33:07Z,apple,Wow the Genius Bar Reservation Line @Apple is ridic right now - ___- I am not amused. #ugh
126054048972537840,2011-10-17T21:56:41Z,apple,"Where is my iPhone!?!?!?!
@apple"
126053722966069250,2011-10-17T21:55:24Z,apple,@apple battery life suck on iOS 5
126050114518261760,2011-10-17T21:41:03Z,apple,An apple update has seemed to render my work machine incapable of opening HDV video. Thanks @Apple. Zero useful productivity today.
126044756320075760,2011-10-17T21:19:46Z,apple,@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk.  Any plans for a new service for storage?
126044425964109820,2011-10-17T21:18:27Z,apple,"Hey @apple why can't I share a reminder list from my iPhone?
Also why can't I login to the iCloud webpage to modify sharing from my phone?"
126037831301869570,2011-10-17T20:52:15Z,apple,Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade
126036793970786300,2011-10-17T20:48:07Z,apple,could @apple lion please integrate vertical spaces in mission control. this horizontal business is making me nauseous
126034507475337200,2011-10-17T20:39:02Z,apple,Can someone plz explain to me whhyy @apple is only distributing 2-3 phones per day to the sprint stores. I'm really ... http://t.co/uf9taK8f
126031969166434300,2011-10-17T20:28:57Z,apple,"GAH. @apple iOS 5 opens text messages painfully slow, on top of 3 restore attempts 2 succeed. Early adopterness gets better of me."
126030936084189180,2011-10-17T20:24:51Z,apple,Dear @apple: Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade? This hurts. #3GS #needsomethingtoread
126029733325582320,2011-10-17T20:20:04Z,apple,“@CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.” &lt;&lt; check Settings: 8 times more App usage in iOS 5
126021108641181680,2011-10-17T19:45:48Z,apple,As a huge podcast fan - I really feel like @Apple dropped the ball on this one. http://t.co/wvzPrbCI via @Carrypad
126018120983904240,2011-10-17T19:33:56Z,apple,I don't really like Siri's voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN
126016585348558850,2011-10-17T19:27:49Z,apple,"“@carlton858: I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.” in NZ?"
126014999444467710,2011-10-17T19:21:31Z,apple,"I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks."
126014540721827840,2011-10-17T19:19:42Z,apple,"You can make photo albums in the Photos app with iOS 5, but can't password protect them? Um... @apple, fix that. Quickly."
126012822936231920,2011-10-17T19:12:52Z,apple,Anyone else seeing missing signal bars on their #iPhone 3GS with an upgrade to #iOS5? cc/ @applecanada @apple @forstall
126008913400303600,2011-10-17T18:57:20Z,apple,RT @CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.
126006116168642560,2011-10-17T18:46:13Z,apple,"@apple If you want to know what customers think dont send updates with the ""noreply"" return address. Who invented that anyway. #useless"
126003967552524290,2011-10-17T18:37:41Z,apple,"Every time I try the voice control on my iPod Touch to send an iMessage, it starts playing ""Who Knew"" by Pink.  Still not Flawless @Apple"
126001775626031100,2011-10-17T18:28:58Z,apple,should be studying/ doing work but no I'm hold with @apple HURRY THE FUCK UP! #nopatience
126001635162992640,2011-10-17T18:28:25Z,apple,Ok Hindi keyboard in #iOS5 is something to cheer about.  But @apple  what about  support for 20+ missing Indian languages!? #FAIL
125999655011098620,2011-10-17T18:20:33Z,apple,"RT @ScottDugas: Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade  ..."
125996379913986050,2011-10-17T18:07:32Z,apple,@betweensundays Ah! Yeah...should be an option...hopefully @apple figures that out. Thx
125995264325599230,2011-10-17T18:03:06Z,apple,"""Waiting for items to copy"" in Itunes after everything DID copy goes on, and on, and on.  Come on @Apple, what the hell?"
125994965183635440,2011-10-17T18:01:55Z,apple,@Apple unhappy again with service/product quality. Won't buy @Apple again.
125994596336533500,2011-10-17T18:00:27Z,apple,Lies @apple. the battery on this new iPhone4S is definitely not any better.
