doc_id,label,train_id,text
doc03437,food,train,".Holy Moly this chilli is GreaT!-I recommend cooking two packets with double the beef!  Freeze some for later!  mmm So GooD ! Then instead of Kidney OR Pita beans.... you can have one of each!!!  ( D R A I N___ T H E ___  B E A N S ___ W E L L )  **yucky slimy stuff on them**~~Definitely use the D I C E D ___ T O M A T O E S  instead of the water!_  _  _A D D ___ E X T R A ___ S T U F F :cherry tomatoes! Yum!  (add 10 minutes before you finish cooking)Jalapeno Pepper diced.  Spicy!The recommended green pepper and onion  ~~~ flavor ~~ (with the beef from the start)cheese on top!  sour cream any1??So easy To make!!  I pick up the box, and then get the rest cause I never remember what to put in it!Dont think just buy!!  SO GOOD!!!"
doc00861,food,train,"I like these sticks better than Slim Jims because they are less greasy and have a meatier flavor.  However, they could benefit from some more spice.  That's my only suggestion."
doc08761,food,train,"Been using this in place of freshly minced ginger and it works great.  It doesn't have quite the same taste, but it's so close that I don't really notice it much."
doc01966,food,train,When I got this product I was surprised at how little I got. I have ordered other kefir grains and got about a 1/4 a cup. This was about the size of a thimble. It didn't work for me and turned to mush after just several days. I followed the directions exactly. I was sent a second batch. Just the same amount. So far after about a week it is making kefir but the grains are not growing very fast as others have in the past. I am using organic whole milk just as it says. Think I will try a different company next time. I don't think these will last too long.
doc06093,food,train,"So glad this was available on Amazon, our local store only carries Cilantro on the pegs in little plastic bags in the foreign foods aisle, but I wanted a bottle to keep it in.  Amazon to the rescue!  The product is fresh, and exactly what I was looking for."
doc05040,food,train,Good price on a whole lot of cookies. Amazon always ships Fast and these are for kids school lunches and will last for a long while.5 pounds of cookies is alot of cookies.
doc01466,food,valid,I find this product a tasty way to get my flaxseed consumption increased. I use it over my daily consumption of greek yogurt.
doc02096,food,valid,"Having never purchased Goji Berries before, I am a little unsure as to the quality of these. I thought they would be a bit chewier, more like raisins. These are pretty dried out and crunchy. I do like the tart sweet taste. I don't know how anyone makes tea out of these as they only get plump after steeping but don't seem to infuse with the water. I will be looking at other brands for comparison but as of this purchase, I find them a bit disappointing and that being said have just ordered Navitas brand for comparison...time will tell."
doc02604,food,train,"I can hardly believe how tasty this stuff is. I was first introduced to stevia sweetener in the Sobe Lifewater drinks. I knew that I had to find some for at-home use. I now use it regularly in my breakfast tea, smoothies, etc. Since they're in the packets, I haven't tried Truvia in baking, but I can say that it is great in drinks. Also, I don't experience any digestive problems or gross aftertaste that people often get with other types of sugar substitutes like aspartame or sucralose.Purchasing it on Amazon is an amazing deal. With this quantity I won't be running out of it anytime soon, but I'll definitely be back for more."
doc04861,food,valid,I use one cup of this with one cup of the green split peas from the same seller to make the most scrumtious split pea soup ever.  Very highly recommended for lovers of this kind of soup like me.
doc03543,food,train,"With almost no freezer space, I can't keep an endless supply of chicken broth on hand as much as I'd like to. Also, with the price of chicken, making one's own stock is an expensive proposition.These days, I make broth for important dishes and use the Organic Broth for most everything else.Cook's Illustrated rated this broth the best next to homemade from about 8 other competitors.I like the fact that it's organic, low in sodium and free range, as well. It's also nice to have on hand. With subscribe and save, it's a lot less than the $3.00 average it costs here in the local markets.The broth has a clean flavor profile and while I wouldn't use it for a chicken soup by itself, I do use it with stronger flavored soups, such as tomato. It doesn't taste overly fake to me.I also like the shelf stable packaging and that an open container is good for 3 or 4 days in the fridge."
